ein,company_name,city,state,country,deductability_code,efile,tax_pd,subseccd,s501c3or4947a1cd,schdbind,politicalactvtscd,lbbyingactvtscd,subjto6033cd,dnradvisedfundscd,prptyintrcvdcd,maintwrkofartcd,crcounselingqstncd,hldassetsintermpermcd,rptlndbldgeqptcd,rptinvstothsecd,rptinvstprgrelcd,rptothasstcd,rptothliabcd,sepcnsldtfinstmtcd,sepindaudfinstmtcd,inclinfinstmtcd,operateschools170cd,frgnofficecd,frgnrevexpnscd,frgngrntscd,frgnaggragrntscd,rptprofndrsngfeescd,rptincfnndrsngcd,rptincgamingcd,operatehosptlcd,hospaudfinstmtcd,rptgrntstogovtcd,rptgrntstoindvcd,rptyestocompnstncd,txexmptbndcd,invstproceedscd,maintescrwaccntcd,actonbehalfcd,engageexcessbnftcd,awarexcessbnftcd,loantofficercd,grantoofficercd,dirbusnreltdcd,fmlybusnreltdcd,servasofficercd,recvnoncashcd,recvartcd,ceaseoperationscd,sellorexchcd,ownsepentcd,reltdorgcd,intincntrlcd,orgtrnsfrcd,conduct5percentcd,compltschocd,f1096cnt,fw2gcnt,wthldngrulescd,noemplyeesw3cnt,filerqrdrtnscd,unrelbusinccd,filedf990tcd,frgnacctcd,prohibtdtxshltrcd,prtynotifyorgcd,filedf8886tcd,solicitcntrbcd,exprstmntcd,providegoodscd,notfydnrvalcd,filedf8282cd,f8282cnt,fndsrcvdcd,premiumspaidcd,filedf8899cd,filedf1098ccd,excbushldngscd,s4966distribcd,distribtodonorcd,initiationfees,grsrcptspublicuse,grsincmembers,grsincother,filedlieuf1041cd,txexmptint,qualhlthplncd,qualhlthreqmntn,qualhlthonhnd,rcvdpdtngcd,filedf720cd,totreprtabled,totcomprelatede,totestcompf,noindiv100kcnt,nocontractor100kcnt,totcntrbgfts,prgmservcode2acd,totrev2acola,prgmservcode2bcd,totrev2bcola,prgmservcode2ccd,totrev2ccola,prgmservcode2dcd,totrev2dcola,prgmservcode2ecd,totrev2ecola,totrev2fcola,totprgmrevnue,invstmntinc,txexmptbndsproceeds,royaltsinc,grsrntsreal,grsrntsprsnl,rntlexpnsreal,rntlexpnsprsnl,rntlincreal,rntlincprsnl,netrntlinc,grsalesecur,grsalesothr,cstbasisecur,cstbasisothr,gnlsecur,gnlsothr,netgnls,grsincfndrsng,lessdirfndrsng,netincfndrsng,grsincgaming,lessdirgaming,netincgaming,grsalesinvent,lesscstofgoods,netincsales,miscrev11acd,miscrevtota,miscrev11bcd,miscrevtot11b,miscrev11ccd,miscrevtot11c,miscrevtot11d,miscrevtot11e,totrevenue,grntstogovt,grnsttoindiv,grntstofrgngovt,benifitsmembrs,compnsatncurrofcr,compnsatnandothr,othrsalwages,pensionplancontrb,othremplyeebenef,payrolltx,feesforsrvcmgmt,legalfees,accntingfees,feesforsrvclobby,profndraising,feesforsrvcinvstmgmt,feesforsrvcothr,advrtpromo,officexpns,infotech,royaltsexpns,occupancy,travel,travelofpublicoffcl,converconventmtng,interestamt,pymtoaffiliates,deprcatndepletn,insurance,othrexpnsa,othrexpnsb,othrexpnsc,othrexpnsd,othrexpnse,othrexpnsf,totfuncexpns,nonintcashend,svngstempinvend,pldgegrntrcvblend,accntsrcvblend,currfrmrcvblend,rcvbldisqualend,notesloansrcvblend,invntriesalesend,prepaidexpnsend,lndbldgsequipend,invstmntsend,invstmntsothrend,invstmntsprgmend,intangibleassetsend,othrassetsend,totassetsend,accntspayableend,grntspayableend,deferedrevnuend,txexmptbndsend,escrwaccntliabend,paybletoffcrsend,secrdmrtgsend,unsecurednotesend,othrliabend,totliabend,unrstrctnetasstsend,temprstrctnetasstsend,permrstrctnetasstsend,capitalstktrstend,paidinsurplusend,retainedearnend,totnetassetend,totnetliabastend,nonpfrea,totnooforgscnt,totsupport,gftgrntsrcvd170,txrevnuelevied170,srvcsval170,pubsuppsubtot170,exceeds2pct170,pubsupplesspct170,samepubsuppsubtot170,grsinc170,netincunreltd170,othrinc170,totsupp170,grsrcptsrelated170,totgftgrntrcvd509,grsrcptsadmissn509,grsrcptsactivities509,txrevnuelevied509,srvcsval509,pubsuppsubtot509,rcvdfrmdisqualsub509,exceeds1pct509,subtotpub509,pubsupplesub509,samepubsuppsubtot509,grsinc509,unreltxincls511tx509,subtotsuppinc509,netincunrelatd509,othrinc509,totsupp509,...247,...248,...249,...250,...251
237101094,Pittsburgh Ballet Theatre Inc.,Pittsburgh,PA,United States,PC,E,202006,03,Y,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,45,0,Y,279,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,586070,0,37190,3,5,5584140,711190,2445388,611710,2056623,711190,146500,711190,53947,541800,28659,5945,4737062,239369,0,0,0,0,0,0,0,0,0,4401221,0,5167565,0,-766344,0,-766344,184821,254872,-70051,0,0,0,90151,83614,6537,NA,0,NA,0,NA,0,0,0,9730713,0,531306,0,0,652063,0,2731886,97643,376396,240564,0,23237,46913,13569,0,55246,22099,645472,42898,43142,0,167812,26678,0,7324,32929,0,788480,75659,3696,1664372,1362951,363939,0,848456,10864730,139753,1552704,717693,58803,3377,0,0,23088,431057,9033777,8420544,354035,0,0,191668,20926499,122998,0,2015451,0,0,0,319330,0,0,2457779,0,0,0,0,0,0,18468720,20926499,07,0,0,29398699,0,0,29398699,6349405,23049294,29398699,1318876,89146,0,30806721,25835079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
210732575,Princeton Ballet Society,New Brunswick,NJ,United States,PC,E,201906,03,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,20,0,Y,158,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,156028,0,0,0,0,1084259,711120,153019,711120,537223,611600,2462712,NA,0,NA,0,0,3152954,1462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48389,42526,5863,0,0,0,0,0,0,711120,11885,NA,0,NA,0,0,11885,4256423,0,284195,0,0,179000,0,1568771,0,148481,197464,0,5590,21416,0,0,0,196569,285745,0,0,0,512412,20684,0,0,0,0,93085,20697,399535,188502,51260,24474,0,19638,4217518,623,34976,245137,110084,0,0,0,0,72343,1048227,175685,0,0,19467,12638,1719180,162982,0,607141,0,0,0,672840,0,94052,1537015,-322804,432150,72819,0,0,0,182165,1719180,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4498699,15129752,0,0,0,19628451,899605,240376,1139981,18488470,19628451,7425,0,7425,0,49241,19685117,NA,NA,NA,NA,NA
546049848,Richmond Ballet Inc.,Richmond,VA,United States,PC,E,201906,03,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,16,0,Y,234,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,411804,0,0,3,1,3081356,711120,2256581,611600,1562768,611600,230996,NA,0,NA,0,0,4050345,65745,0,0,95958,0,0,0,95958,0,95958,30145,0,29645,37033,500,-37033,-36533,297437,208172,89265,0,0,0,0,0,0,711120,6273,NA,0,NA,0,0,6273,7352409,0,232339,0,0,325906,0,3707352,0,0,0,0,1036,17650,0,0,0,0,270089,153611,0,0,341987,173486,0,0,0,0,325171,0,680228,142076,63395,38284,0,19750,6492360,992761,92601,1481888,92980,0,0,0,11105,44144,6346831,1663860,0,0,0,0,10726170,180350,0,466184,0,0,0,0,0,0,646534,8046377,1135389,897870,0,0,0,10079636,10726170,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18529223,19244080,0,0,0,37773303,1702335,359852,2062187,35711116,37773303,315099,0,315099,79673,0,38168075,NA,NA,NA,NA,NA
546049848,Richmond Ballet Inc.,Richmond,VA,United States,PC,E,202006,03,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,20,0,Y,240,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,339513,0,0,3,2,3707531,711120,2095807,611600,1381442,611600,204934,NA,0,NA,0,0,3682183,83560,0,0,38160,0,0,0,38160,0,38160,35847,0,35937,0,-90,0,-90,26511,19838,6673,0,0,0,0,0,0,711120,20106,NA,0,NA,0,0,20106,7538123,0,265085,0,0,329475,0,3669246,0,0,0,0,0,17150,0,0,0,0,253509,100380,35702,20098,300943,141799,0,4036,0,0,322065,18022,677923,134994,71011,42601,0,21246,6425285,2145748,156060,1114094,73702,0,0,0,23731,23880,6257681,2343753,0,0,0,0,12138649,103454,0,240862,0,0,0,0,0,728100,1072416,0,0,0,0,0,0,11066233,12138649,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16772489,19422406,0,0,0,36194895,1391989,197327,1589316,34605579,36194895,431848,0,431848,63189,0,36689932,NA,NA,NA,NA,NA
161328541,Rochester City Ballet Inc.,Rochester,NY,United States,PC,E,201908,03,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,18,0,N,30,Y,N,N,N,N,N,N,N,N,Y,Y,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,114232,0,2604,0,0,270246,711120,275885,711120,22263,900099,2297,NA,0,NA,0,0,300445,7549,0,0,46529,0,0,0,46529,0,46529,419870,0,419510,0,360,0,360,97222,55309,41913,0,0,0,10838,11462,-624,NA,0,NA,0,NA,0,0,0,666418,0,0,0,0,131352,0,272256,0,42167,27128,0,0,17921,0,0,1528,68606,73997,15468,0,0,137904,6364,0,0,0,0,32125,51220,59947,17891,9198,5313,0,6709,977094,12910,143943,0,35504,0,0,0,2384,12047,171286,0,0,0,0,5000,383074,89205,0,0,0,0,0,21290,0,0,110495,264719,7860,0,0,0,0,272579,383074,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2177678,1510668,460503,0,0,4148849,887163,0,887163,3261686,4148849,343043,0,343043,0,13499,4505391,NA,NA,NA,NA,NA
770622087,Rockbridge Ballet,Lexington,VA,United States,PC,E,202006,03,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,5,0,Y,9,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,71700,0,0,0,0,35589,611600,137225,711120,21057,NA,0,NA,0,NA,0,0,158282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11585,0,11585,0,0,0,27244,24504,2740,611600,1088,NA,0,NA,0,0,1088,209284,0,0,0,0,71700,0,56375,0,0,6420,0,0,975,0,0,0,9235,4971,5193,1988,0,75953,0,0,0,0,0,1588,1689,3709,3219,2667,1554,0,464,247700,35708,0,0,0,0,0,0,0,0,4728,0,0,0,0,0,40436,0,0,0,0,0,0,0,21800,2123,23923,0,0,0,0,0,0,16513,40436,07,0,0,162339,0,0,162339,0,162339,162339,620,0,3087,166046,1233557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
770599433,Rocky Mountain Ballet Theatre,Missoula,MT,United States,PC,E,201912,03,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,15,0,N,0,N,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,34000,0,0,0,0,512937,711120,42241,NA,0,NA,0,NA,0,NA,0,0,42241,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7250,0,7250,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,562431,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,0,0,58181,3330,3849,0,0,86549,183910,0,0,0,0,0,0,31500,10167,6583,5969,0,8439,432477,90187,50170,0,0,0,0,0,0,0,0,0,0,0,0,0,140357,0,0,0,0,0,3438,0,0,0,3438,0,0,0,0,0,0,136919,140357,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050497,242852,0,0,0,1293349,643358,9808,653166,640183,1293349,0,0,0,0,0,1293349,NA,NA,NA,NA,NA
593173524,Russian Ballet Orlando Inc.,Orlando,FL,United States,PC,E,201907,03,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,13,0,Y,1,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,60000,0,345,0,0,0,711110,15434,611600,379923,NA,0,NA,0,NA,0,0,395357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,395357,0,0,0,0,60000,0,345,0,0,4590,0,0,0,0,0,0,69500,11051,16330,0,0,125048,11450,0,0,0,0,920,2185,34714,11432,10854,10538,0,34097,403054,8042,0,0,0,0,0,0,0,5382,4740,0,0,0,0,1,18165,0,0,0,0,0,0,0,0,1171,1171,0,0,0,16994,0,0,16994,18165,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004815,0,0,0,2004815,0,0,0,2004815,2004815,0,0,0,0,0,2004815,NA,NA,NA,NA,NA
941674349,Sacramento Ballet Association,Sacramento,CA,United States,PC,E,201906,03,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,41,0,N,101,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,0,0,0,0,0,968361,NA,1318581,NA,511149,NA,0,NA,0,NA,0,0,1829730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157776,0,157776,0,0,0,0,0,0,NA,124536,NA,0,NA,0,0,124536,3080403,0,0,0,0,0,0,1266657,0,0,227992,0,0,0,0,0,0,480914,0,159526,0,0,162486,41657,0,0,13821,0,31936,137520,218755,163539,161826,59500,0,196694,3322823,3408,0,0,34025,0,0,0,0,26415,1527097,0,0,0,0,0,1590945,153214,0,171480,0,0,115000,167027,0,15658,622379,-382472,1351038,0,0,0,0,968566,1590945,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4115664,10371239,0,0,0,14486903,0,0,0,14486903,14486903,64,0,64,0,38501,14525468,NA,NA,NA,NA,NA
237424849,Saint Louis Ballet Company,Chesterfield,MO,United States,PC,P,201906,03,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,23,0,Y,41,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,21678,0,0,0,0,466346,711120,621767,711120,19000,NA,0,NA,0,NA,0,0,640767,73,0,0,0,0,0,0,0,0,0,5250,0,5186,0,64,0,64,79715,68241,11474,0,0,0,64161,34481,29680,711120,11695,NA,0,NA,0,4043,15738,1164142,0,0,0,0,31952,0,385962,0,18324,41524,56634,500,7750,0,0,0,76903,145855,20403,0,11299,258731,14952,0,438,892,0,1175,40511,64123,27836,25062,19679,12708,0,1263213,46917,24,0,4057,0,0,0,0,13072,16157,0,0,0,0,0,80227,56312,0,25181,0,0,15801,0,50000,0,147294,-72067,5000,0,0,0,0,-67067,80227,07,0,0,1612591,0,0,1612591,566804,1045786,1612591,0,0,581051,2193641,3114602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
237424849,Saint Louis Ballet Company,Chesterfield,MO,United States,PC,E,202006,03,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,24,0,Y,38,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,33760,0,0,0,0,581545,711120,537382,711120,69035,NA,0,NA,0,NA,0,0,606417,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14886,-14886,0,0,0,58639,26660,31979,711120,15620,711120,9449,NA,0,0,25069,1230132,0,0,0,0,39525,0,380131,0,23376,36840,0,0,8100,0,0,0,126100,96842,19460,0,11378,194172,15870,0,630,2253,0,1175,44574,20149,24537,30180,7980,0,0,1083272,154996,528,0,5888,0,0,0,0,10260,14982,0,0,0,0,0,186654,13141,0,4026,0,0,0,0,89800,0,106967,0,0,0,0,0,0,79687,186654,07,0,0,1870886,0,0,1870886,592897,1277989,1870886,250,0,532694,2403830,3285989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
411882522,Saint Paul Ballet,Saint Paul,MN,United States,PC,E,201906,03,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,34,0,Y,46,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,0,0,0,0,0,145109,611600,204936,711120,60019,NA,0,NA,0,NA,0,0,264955,0,0,0,2883,0,0,0,2883,0,2883,0,0,0,0,0,0,0,0,0,0,0,0,0,3643,1700,1943,NA,0,NA,0,NA,0,0,0,414890,0,0,0,0,0,0,167807,0,0,16060,13015,1373,7366,0,2000,0,48363,14325,11474,2025,0,60000,5593,0,106,3020,0,5575,8210,39899,168,0,0,0,0,406379,16512,0,2204,0,0,0,0,0,5009,15120,0,0,0,2673,0,41518,809,0,15422,0,0,28000,0,19600,0,63831,-22313,0,0,0,0,0,-22313,41518,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772441,1731310,0,0,0,2503751,0,379590,379590,2124161,2503751,17720,3011,20731,0,0,2524482,NA,NA,NA,NA,NA
411882522,Saint Paul Ballet,Saint Paul,MN,United States,PC,E,202006,03,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,31,0,Y,32,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,18000,0,0,0,0,127619,611600,166066,711120,39522,NA,0,NA,0,NA,0,0,205588,0,0,0,1250,0,0,0,1250,0,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,1916,202,1714,NA,0,NA,0,NA,0,0,0,336171,0,0,0,0,0,0,131348,0,0,10369,5710,0,6098,0,0,0,39792,8291,5068,2339,0,76906,3000,0,197,409,0,5086,6370,22985,300,9200,0,0,0,333468,41789,0,2186,0,0,0,0,0,12149,14689,0,0,0,0,0,70813,9800,0,289,0,0,26947,0,53387,0,90423,0,0,0,0,0,0,-19610,70813,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768264,1675109,0,0,0,2443373,0,419959,419959,2023414,2443373,20684,3011,23695,0,0,2467068,NA,NA,NA,NA,NA
363415520,Salt Creek Ballet Company,Westmont,IL,United States,PC,E,201906,03,Y,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,32,0,N,12,Y,N,N,N,N,N,N,N,N,Y,Y,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,138630,0,0,0,0,120603,900099,607961,900099,182327,900099,2500,NA,0,NA,0,0,792788,1660,0,0,0,0,0,0,0,0,0,2700,0,748,0,1952,0,1952,54568,33457,21111,0,0,0,16727,8446,8281,541800,162,NA,0,NA,0,0,162,946557,0,0,0,0,131276,0,209745,0,0,33116,0,0,0,0,0,0,201851,26562,0,0,0,115565,7590,0,5180,0,0,35434,9501,62869,54168,18015,13658,0,29521,954051,104746,80066,0,6844,0,0,0,7098,2867,56508,0,64506,0,0,4083,326718,14246,0,45477,0,0,0,0,0,0,59723,266995,0,0,0,0,0,266995,326718,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570132,4411100,0,0,0,4981232,0,0,0,4981232,4981232,2227,7403,9630,0,51482,5042344,NA,NA,NA,NA,NA
751895746,San Angelo Civic Ballet Incorporated,San Angelo,TX,United States,PC,E,201905,03,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,28,0,N,23,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,56149,0,0,0,0,101571,611710,231152,711120,99460,448000,9881,NA,0,NA,0,0,340493,3080,0,0,0,0,0,0,0,0,0,805,0,0,0,805,0,805,22560,8817,13743,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,459692,1000,0,0,0,19630,0,192446,0,4333,0,0,0,54954,0,0,0,0,14868,0,0,0,24038,0,0,0,0,0,20068,13175,52291,48396,11601,5735,0,3958,466493,118521,0,0,20289,0,0,0,0,3885,51706,0,0,0,0,170254,364655,18242,0,7280,0,0,0,0,0,0,25522,297586,41547,0,0,0,0,339133,364655,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727753,1572170,0,0,0,2299923,0,0,0,2299923,2299923,7872,0,7872,5800,0,2313595,NA,NA,NA,NA,NA
751895746,San Angelo Civic Ballet Incorporated,San Angelo,TX,United States,PC,E,202005,03,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,16,0,N,24,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,53309,0,0,0,0,125388,611710,178591,711120,55195,448000,8210,NA,0,NA,0,0,241996,25,0,0,0,0,0,0,0,0,0,5514,0,0,0,5514,0,5514,8380,1237,7143,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,380066,1000,0,0,0,27587,0,197131,0,763,0,0,0,49922,0,0,0,0,19803,0,0,0,23374,0,0,0,0,0,19209,10645,19477,12068,11813,8874,0,3753,405419,155212,0,0,0,0,0,0,0,4035,33718,0,0,0,0,172442,365407,9635,0,5250,0,0,0,0,0,40318,55203,0,0,0,0,0,0,310204,365407,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724663,1527963,0,0,0,2252626,0,0,0,2252626,2252626,7875,0,7875,5800,0,2266301,NA,NA,NA,NA,NA
912148769,San Diego Academy of Ballet & Ballet Theatre,San Diego,CA,United States,PC,E,201906,03,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,N,1,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,66000,0,0,0,0,71017,616000,84154,711190,44699,900099,135,531390,27565,NA,0,0,156553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,227570,0,0,0,0,66000,0,0,0,0,5161,0,0,1955,0,0,0,0,0,1912,0,0,30000,0,0,0,1810,0,265,1902,37637,16903,9740,2795,0,40069,216149,9360,0,0,0,0,0,0,0,0,6136,0,0,0,0,0,15496,0,0,0,0,0,0,0,0,18136,18136,0,0,0,0,0,-2640,-2640,15496,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318257,1023062,0,0,0,1341319,0,0,0,1341319,1341319,0,0,0,0,0,1341319,NA,NA,NA,NA,NA
237079373,San Diego Civic Youth Ballet Inc.,San Diego,CA,United States,PC,E,201906,03,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,18,0,Y,20,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,63632,0,2400,0,0,203700,711110,403357,611710,175711,NA,0,NA,0,NA,0,0,579068,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9417,NA,0,NA,0,0,9417,792249,0,36475,0,0,70972,0,415857,0,7823,38556,0,0,20961,0,0,0,24086,18003,59114,200,0,0,0,0,0,0,0,14013,0,28531,20622,19208,17398,0,9957,801776,22493,55231,0,1947,0,0,0,0,16856,100604,146837,0,0,0,0,343968,49913,0,63571,0,0,0,0,0,0,113484,83647,146837,0,0,0,0,230484,343968,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
